!------------------------------------------------------------------------------
! HMS-100 sectioned forward coefficients 			   15-OCT-1998
! QUADS to 7th order
! DIPOLE: Part 0 to 7th order, Parts 1 and 2 to 6th order (COSY LIMITIATION)
! FRMODE=3
!------------------------------------------------------------------------------
NAME: Q1
PART: 0
OFFSET:        2.1607500000000002 (in meters)
LENGTH:        0.0000000000000000 (canonical length in meters)
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1480191E-12 0200032
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.8914478E-09 0020032
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3317014E-09 0011032
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2809161E-10 0002032
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2585677E-08 2000023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2194667E-08 1100023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1895956E-09 0200023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1853442E-07 0020023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7981301E-08 0011023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.8296518E-09 0002023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7726100E-07 2000014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.6091760E-08 1100014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4605041E-08 0200014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1775275E-06 0020014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.9885446E-07 0011014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1182187E-07 0002014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.6769099E-07 2000005
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2340339E-06 1100005
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.6493248E-08 0200005
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7934175E-06 0020005
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4342921E-06 0011005
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7610844E-07 0002005
 -0.1808665E-12-0.1051461E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000060
 -0.1421109E-13-0.1770354E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100060
  0.0000000E+00 0.0000000E+00 0.3017734E-12 0.3728225E-11 0.0000000E+00 0010060
  0.0000000E+00 0.0000000E+00 0.1886584E-13 0.3269242E-12 0.0000000E+00 0001060
 -0.1289726E-10 0.2771424E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000051
 -0.1887805E-11-0.1208383E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100051
  0.0000000E+00 0.0000000E+00 0.3353121E-10 0.2830385E-09 0.0000000E+00 0010051
  0.0000000E+00 0.0000000E+00 0.2924033E-11 0.3500665E-10 0.0000000E+00 0001051
  0.3449309E-10 0.4461205E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000042
 -0.7205835E-10 0.4139517E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100042
  0.0000000E+00 0.0000000E+00 0.1211981E-08 0.7443526E-08 0.0000000E+00 0010042
  0.0000000E+00 0.0000000E+00 0.1580043E-09 0.1251081E-08 0.0000000E+00 0001042
  0.1276313E-07 0.3153206E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000033
 -0.2269503E-09 0.1249052E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100033
  0.0000000E+00 0.0000000E+00 0.1873328E-07 0.1211151E-06 0.0000000E+00 0010033
  0.0000000E+00 0.0000000E+00 0.3547988E-08 0.1911525E-07 0.0000000E+00 0001033
  0.7491116E-07-0.5280738E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000024
  0.2497564E-07 0.7355068E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100024
  0.0000000E+00 0.0000000E+00 0.2045995E-06 0.7006454E-06 0.0000000E+00 0010024
  0.0000000E+00 0.0000000E+00 0.3392957E-07 0.2078213E-06 0.0000000E+00 0001024
 -0.5502874E-06-0.1950353E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000015
  0.1194349E-06-0.5442038E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100015
  0.0000000E+00 0.0000000E+00 0.6747271E-06 0.3815238E-05 0.0000000E+00 0010015
  0.0000000E+00 0.0000000E+00 0.2490762E-06 0.6822327E-06 0.0000000E+00 0001015
 -0.1211806E-05 0.3246484E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000006
 -0.3140100E-06-0.1201974E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100006
  0.0000000E+00 0.0000000E+00 0.1962414E-05 0.3845935E-05 0.0000000E+00 0010006
  0.0000000E+00 0.0000000E+00 0.3658561E-06 0.1978709E-05 0.0000000E+00 0001006
 ------------------------------------------------------------------------------
NAME: DIPOLE
PART: 0
OFFSET:       11.5500000000000007 (in meters)
LENGTH:        0.0000000000000000 (canonical length in meters)
   1.000000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000000
  0.0000000E+00  1.000000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0100000
  0.0000000E+00 0.0000000E+00  1.000000     0.0000000E+00 0.0000000E+00 0010000
  0.0000000E+00 0.0000000E+00 0.0000000E+00  1.000000     0.0000000E+00 0001000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00  1.000000     0000100
  0.0000000E+00-0.6879795E-01 0.0000000E+00 0.0000000E+00-0.8294453E-01 1000001
  0.1000000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100001
  0.0000000E+00 0.0000000E+00 0.1000000     0.0000000E+00 0.0000000E+00 0001001
  0.0000000E+00 0.8294453     0.0000000E+00 0.0000000E+00 0.0000000E+00 0000011
  0.8294453E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1100001
  0.0000000E+00-0.4147227E-04 0.0000000E+00 0.0000000E+00-0.5000000E-04 0200001
  0.0000000E+00 0.0000000E+00 0.8294453E-04 0.0000000E+00 0.0000000E+00 1001001
  0.0000000E+00-0.4147227E-04 0.0000000E+00 0.0000000E+00-0.5000000E-04 0002001
  0.0000000E+00 0.6879795E-03 0.0000000E+00 0.0000000E+00-0.6015220E-11 1000011
 -0.3439898E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000002
  0.0000000E+00-0.3439898E-02 0.0000000E+00 0.0000000E+00-0.4147227E-02 0100002
  0.0000000E+00-0.8294453E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000021
  0.4147227E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000012
  0.0000000E+00-0.1031969E-06 0.0000000E+00 0.0000000E+00-0.4147227E-07 1200001
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.6879795E-07 0.0000000E+00 1101001
  0.0000000E+00-0.3439898E-07 0.0000000E+00 0.0000000E+00-0.4147227E-07 1002001
  0.0000000E+00 0.1244168E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0200011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.8294453E-06 0.0000000E+00 0101011
  0.0000000E+00 0.4147227E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0002011
 -0.2853207E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2000002
  0.2073613E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0200002
  0.0000000E+00 0.0000000E+00 0.4147227E-05 0.0000000E+00 0.0000000E+00 0101002
 -0.2073613E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0002002
  0.0000000E+00-0.6879795E-05 0.0000000E+00 0.0000000E+00 0.9022829E-13 1000021
  0.6879795E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4147227E-04 0100012
  0.0000000E+00 0.7888597E-04 0.0000000E+00 0.0000000E+00 0.9510690E-04 1000003
 -0.1146633E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100003
  0.0000000E+00 0.8294453E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000031
 -0.4147227E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000022
  0.0000000E+00-0.9510690E-03 0.0000000E+00 0.0000000E+00-0.1146633E-02 0000013
  0.0000000E+00-0.3110420E-10 0.0000000E+00 0.0000000E+00 0.1250000E-10 0400001
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4147227E-10 0.0000000E+00 0301001
  0.0000000E+00-0.2073613E-10 0.0000000E+00 0.0000000E+00 0.2500000E-10 0202001
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4147227E-10 0.0000000E+00 0103001
  0.0000000E+00 0.1036807E-10 0.0000000E+00 0.0000000E+00 0.1250000E-10 0004001
  0.0000000E+00 0.1031969E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.6879795E-09 0.0000000E+00 1101011
  0.0000000E+00 0.3439898E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002011
  0.0000000E+00 0.7099737E-08 0.0000000E+00 0.0000000E+00 0.2853207E-08 2100002
 -0.3439898E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200002
  0.0000000E+00-0.3439898E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2366579E-08 0.0000000E+00 2001002
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3439898E-08 0.0000000E+00 0201002
 -0.3439898E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002002
  0.0000000E+00-0.1244168E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0200021
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.8294453E-08 0.0000000E+00 0101021
  0.0000000E+00-0.4147227E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0002021
  0.2853207E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2000012
  0.0000000E+00-0.1711924E-06 0.0000000E+00 0.0000000E+00-0.6879795E-07 1100012
  0.6220840E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0200012
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5706414E-07 0.0000000E+00 1001012
  0.0000000E+00 0.0000000E+00 0.4147227E-07 0.0000000E+00 0.0000000E+00 0101012
  0.2073613E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0002012
 -0.3804276E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1100003
  0.0000000E+00 0.4755345E-07 0.0000000E+00 0.0000000E+00 0.5733163E-07 0200003
  0.0000000E+00 0.0000000E+00-0.9510690E-07 0.0000000E+00 0.0000000E+00 1001003
  0.0000000E+00 0.4755345E-07 0.0000000E+00 0.0000000E+00 0.5733163E-07 0002003
  0.0000000E+00 0.6879795E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000031
 -0.6879795E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000022
  0.0000000E+00 0.1031969E-05 0.0000000E+00 0.0000000E+00 0.4147227E-06 0100022
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3439898E-06 0.0000000E+00 0001022
  0.0000000E+00-0.7888597E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000013
  0.3439898E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100013
  0.0000000E+00 0.0000000E+00 0.1146633E-05 0.0000000E+00 0.0000000E+00 0001013
  0.1972149E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000004
  0.0000000E+00 0.1972149E-05 0.0000000E+00 0.0000000E+00 0.2377672E-05 0100004
  0.0000000E+00-0.8294453E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000041
  0.4147227E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000032
  0.0000000E+00 0.9510690E-05 0.0000000E+00 0.0000000E+00-0.8315493E-13 0000023
 -0.2377672E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1036807E-13 1400001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2073613E-13 1202001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1036807E-13 1004001
  0.0000000E+00 0.3110420E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0400011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4147227E-12 0.0000000E+00 0301011
  0.0000000E+00 0.2073613E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0202011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4147227E-12 0.0000000E+00 0103011
  0.0000000E+00-0.1036807E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0004011
 -0.4279810E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2200002
  0.0000000E+00 0.8559621E-11 0.0000000E+00 0.0000000E+00 0.3439898E-11 1300002
 -0.1555210E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0400002
  0.0000000E+00 0.0000000E+00-0.2853207E-11 0.0000000E+00 0.0000000E+00 2101002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2853207E-11 0.0000000E+00 1201002
  0.0000000E+00 0.0000000E+00-0.2073613E-11 0.0000000E+00 0.0000000E+00 0301002
 -0.1426603E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2002002
  0.0000000E+00 0.8559621E-11 0.0000000E+00 0.0000000E+00 0.3439898E-11 1102002
 -0.1036807E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0202002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2853207E-11 0.0000000E+00 1003002
  0.0000000E+00 0.0000000E+00-0.2073613E-11 0.0000000E+00 0.0000000E+00 0103002
  0.5184033E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0004002
  0.0000000E+00-0.1031969E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200021
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.6879795E-11 0.0000000E+00 1101021
  0.0000000E+00-0.3439898E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002021
  0.0000000E+00-0.1419947E-09 0.0000000E+00 0.0000000E+00-0.2853207E-10 2100012
  0.1031969E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200012
  0.0000000E+00-0.1031969E-09 0.0000000E+00 0.0000000E+00-0.4147227E-10 0300012
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4733158E-10 0.0000000E+00 2001012
  0.0000000E+00 0.0000000E+00 0.6879795E-10 0.0000000E+00 0.0000000E+00 1101012
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3439898E-10 0.0000000E+00 0201012
  0.3439898E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002012
  0.0000000E+00-0.1031969E-09 0.0000000E+00 0.0000000E+00-0.4147227E-10 0102012
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3439898E-10 0.0000000E+00 0003012
  0.0000000E+00-0.1628158E-09 0.0000000E+00 0.0000000E+00-0.6543160E-10 3000003
  0.0000000E+00 0.8283027E-09 0.0000000E+00 0.0000000E+00 0.3328741E-09 1200003
 -0.1719949E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3155439E-09 0.0000000E+00 1101003
  0.0000000E+00 0.0000000E+00-0.5733163E-10 0.0000000E+00 0.0000000E+00 0201003
  0.0000000E+00 0.3944298E-10 0.0000000E+00 0.0000000E+00 0.4755345E-10 1002003
 -0.1719949E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0102003
  0.0000000E+00 0.0000000E+00-0.5733163E-10 0.0000000E+00 0.0000000E+00 0003003
  0.0000000E+00 0.1244168E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0200031
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.8294453E-10 0.0000000E+00 0101031
  0.0000000E+00 0.4147227E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0002031
 -0.2853207E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2000022
  0.0000000E+00 0.3423848E-08 0.0000000E+00 0.0000000E+00 0.6879795E-09 1100022
 -0.6220840E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0200022
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1141283E-08 0.0000000E+00 1001022
  0.0000000E+00 0.0000000E+00-0.4147227E-09 0.0000000E+00 0.0000000E+00 0101022
 -0.2073613E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0002022
  0.0000000E+00 0.5888844E-08 0.0000000E+00 0.0000000E+00 0.2366579E-08 2000013
  0.0000000E+00-0.9986224E-08 0.0000000E+00 0.0000000E+00-0.3439898E-08 0200013
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3804276E-08 0.0000000E+00 0101013
  0.0000000E+00-0.4755345E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0002013
  0.6543160E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2000004
 -0.8321854E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0200004
  0.0000000E+00 0.0000000E+00-0.2377672E-08 0.0000000E+00 0.0000000E+00 0101004
  0.1188836E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0002004
  0.0000000E+00-0.6879795E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000041
  0.6879795E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000032
  0.0000000E+00-0.2063939E-07 0.0000000E+00 0.0000000E+00-0.4147227E-08 0100032
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.6879795E-08 0.0000000E+00 0001032
  0.0000000E+00-0.6310878E-07 0.0000000E+00 0.0000000E+00-0.2853207E-07 1000023
 -0.1577719E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2377672E-07 0100014
  0.0000000E+00-0.2713597E-07 0.0000000E+00 0.0000000E+00-0.3271580E-07 1000005
  0.3944298E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100005
  0.0000000E+00 0.8294453E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000051
 -0.4147227E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000042
  0.0000000E+00 0.1902138E-06 0.0000000E+00 0.0000000E+00 0.1146633E-06 0000033
  0.9510690E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000024
  0.0000000E+00 0.3271580E-06 0.0000000E+00 0.0000000E+00 0.3944298E-06 0000015
  0.4279810E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2200012
  0.0000000E+00-0.4279810E-12 0.0000000E+00 0.0000000E+00-0.6879795E-13 1300012
  0.1555210E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0400012
  0.0000000E+00 0.0000000E+00 0.2853207E-13 0.0000000E+00 0.0000000E+00 2101012
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2567886E-12 0.0000000E+00 1201012
  0.0000000E+00 0.0000000E+00 0.2073613E-13 0.0000000E+00 0.0000000E+00 0301012
  0.1426603E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2002012
  0.0000000E+00-0.2567886E-12 0.0000000E+00 0.0000000E+00-0.6879795E-13 1102012
  0.1036807E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0202012
  0.0000000E+00 0.0000000E+00 0.2073613E-13 0.0000000E+00 0.0000000E+00 0103012
  0.1962948E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 3100003
  0.0000000E+00-0.2944422E-12 0.0000000E+00 0.0000000E+00-0.1183290E-12 2200003
 -0.2853207E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1300003
  0.0000000E+00 0.4636461E-12 0.0000000E+00 0.0000000E+00 0.1576620E-12 0400003
  0.0000000E+00 0.0000000E+00 0.6543160E-13 0.0000000E+00 0.0000000E+00 3001003
  0.0000000E+00 0.0000000E+00-0.2853207E-12 0.0000000E+00 0.0000000E+00 1201003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1902138E-12 0.0000000E+00 0301003
  0.0000000E+00-0.2944422E-12 0.0000000E+00 0.0000000E+00-0.1183290E-12 2002003
  0.0000000E+00 0.4517578E-12 0.0000000E+00 0.0000000E+00 0.1433291E-12 0202003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1902138E-12 0.0000000E+00 0103003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1433291E-13 0004003
  0.0000000E+00 0.1031969E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200031
  0.0000000E+00 0.2129921E-11 0.0000000E+00 0.0000000E+00 0.2853207E-12 2100022
 -0.1031969E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200022
  0.0000000E+00 0.3095908E-11 0.0000000E+00 0.0000000E+00 0.4147227E-12 0300022
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7099737E-12 0.0000000E+00 2001022
  0.0000000E+00 0.0000000E+00-0.6879795E-12 0.0000000E+00 0.0000000E+00 1101022
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1719949E-11 0.0000000E+00 0201022
 -0.3439898E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002022
  0.0000000E+00 0.2063939E-11 0.0000000E+00 0.0000000E+00 0.4147227E-12 0102022
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.6879795E-12 0.0000000E+00 0003022
  0.0000000E+00 0.4884474E-11 0.0000000E+00 0.0000000E+00 0.1308632E-11 3000013
 -0.7099737E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100013
  0.0000000E+00-0.1183290E-11 0.0000000E+00 0.0000000E+00 0.2853207E-11 1200013
  0.1719949E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300013
  0.0000000E+00 0.0000000E+00-0.2366579E-11 0.0000000E+00 0.0000000E+00 2001013
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3155439E-11 0.0000000E+00 1101013
  0.0000000E+00 0.0000000E+00 0.2866581E-11 0.0000000E+00 0.0000000E+00 0201013
  0.0000000E+00 0.6705307E-11 0.0000000E+00 0.0000000E+00 0.2853207E-11 1002013
 -0.1719949E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0102013
  0.0000000E+00 0.0000000E+00-0.5733163E-12 0.0000000E+00 0.0000000E+00 0003013
  0.0000000E+00-0.4070395E-10 0.0000000E+00 0.0000000E+00-0.1635790E-10 2100004
  0.7888597E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200004
  0.0000000E+00 0.1972149E-10 0.0000000E+00 0.0000000E+00 0.7133017E-11 0300004
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5427193E-11 0.0000000E+00 2001004
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7888597E-11 0.0000000E+00 0201004
  0.7888597E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002004
  0.0000000E+00-0.1244168E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0200041
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.8294453E-12 0.0000000E+00 0101041
  0.0000000E+00-0.4147227E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0002041
  0.2853207E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2000032
  0.0000000E+00-0.5135772E-10 0.0000000E+00 0.0000000E+00-0.6879795E-11 1100032
  0.6220840E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0200032
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1711924E-10 0.0000000E+00 1001032
  0.0000000E+00 0.0000000E+00 0.4147227E-11 0.0000000E+00 0.0000000E+00 0101032
  0.2073613E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0002032
  0.0000000E+00-0.1766653E-09 0.0000000E+00 0.0000000E+00-0.4733158E-10 2000023
  0.8559621E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1100023
  0.0000000E+00 0.5706414E-10 0.0000000E+00 0.0000000E+00-0.1719949E-10 0200023
  0.0000000E+00 0.0000000E+00 0.2853207E-10 0.0000000E+00 0.0000000E+00 1001023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3804276E-10 0.0000000E+00 0101023
  0.0000000E+00-0.3804276E-10 0.0000000E+00 0.0000000E+00-0.1719949E-10 0002023
 -0.6543160E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2000014
  0.0000000E+00 0.9814740E-09 0.0000000E+00 0.0000000E+00 0.3944298E-09 1100014
 -0.1783254E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0200014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1308632E-09 0.0000000E+00 1001014
  0.0000000E+00 0.0000000E+00-0.2377672E-10 0.0000000E+00 0.0000000E+00 0101014
 -0.8321854E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0002014
  0.5234528E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1100005
  0.0000000E+00-0.1635790E-10 0.0000000E+00 0.0000000E+00-0.1972149E-10 0200005
  0.0000000E+00 0.0000000E+00 0.3271580E-10 0.0000000E+00 0.0000000E+00 1001005
  0.0000000E+00-0.1635790E-10 0.0000000E+00 0.0000000E+00-0.1972149E-10 0002005
  0.0000000E+00 0.6879795E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000051
 -0.6879795E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000042
  0.0000000E+00 0.3095908E-09 0.0000000E+00 0.0000000E+00 0.4147226E-10 0100042
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1031969E-09 0.0000000E+00 0001042
  0.0000000E+00 0.2051035E-08 0.0000000E+00 0.0000000E+00 0.5706414E-09 1000033
